store,region,product,date,dow,ppu,quantity,value,pc_sold
B018,B,banana,2021-04-12,MON,,,,
B018,B,banana,2021-04-13,TUE,2.65,322,853.3,80.8
B018,B,banana,2021-04-14,WED,2.65,324,858.6,81.9
B018,B,banana,2021-04-15,THU,2.66,326,867.16,93.2
B018,B,banana,2021-04-16,FRI,2.66,320,851.2,97.6
B018,B,banana,2021-04-17,SAT,2.66,350,931,85.6
B018,B,banana,2021-04-18,SUN,2.66,354,941.64,86.1
B018,B,banana,2021-04-19,MON,,,,
B018,B,banana,2021-04-20,TUE,2.66,330,877.8,93.5
B018,B,banana,2021-04-21,WED,2.66,330,877.8,96.4
B018,B,banana,2021-04-22,THU,2.67,329,878.43,89.6
B018,B,banana,2021-04-23,FRI,2.67,328,875.76,97.6
B018,B,banana,2021-04-24,SAT,2.67,352,939.84,85.8
B018,B,banana,2021-04-25,SUN,2.67,354,945.18,94.9
B018,B,banana,2021-04-26,MON,,,,
B018,B,banana,2021-04-27,TUE,2.67,323,862.41,90.6
B018,B,banana,2021-04-28,WED,2.67,323,862.41,92
B018,B,banana,2021-04-29,THU,2.67,330,881.1,87.4
B018,B,banana,2021-04-30,FRI,2.67,318,849.06,93.7
B018,B,banana,2021-05-01,SAT,2.67,354,945.18,95.8
B018,B,banana,2021-05-02,SUN,2.67,353,942.51,92.6
B018,B,banana,2021-05-03,MON,,,,
B018,B,banana,2021-05-04,TUE,2.67,320,854.4,86.3
B018,B,banana,2021-05-05,WED,2.67,321,857.07,92.9
B018,B,banana,2021-05-06,THU,2.66,319,848.54,94.7
B018,B,banana,2021-05-07,FRI,2.66,328,872.48,86.6
B018,B,banana,2021-05-08,SAT,2.66,353,938.98,97.4
B018,B,banana,2021-05-09,SUN,2.66,355,944.3,90.2
B018,B,banana,2021-05-10,MON,,,,
B018,B,banana,2021-05-11,TUE,2.66,325,864.5,97
B018,B,banana,2021-05-12,WED,2.66,324,861.84,91
B018,B,banana,2021-05-13,THU,2.67,324,865.08,96.4
B018,B,banana,2021-05-14,FRI,2.67,328,875.76,96.6
B018,B,banana,2021-05-15,SAT,2.67,352,939.84,96.2
B018,B,banana,2021-05-16,SUN,2.67,352,939.84,96.6
B018,B,banana,2021-05-17,MON,,,,
B018,B,banana,2021-05-18,TUE,2.67,320,854.4,94.5
B018,B,banana,2021-05-19,WED,2.67,319,851.73,95.8
B018,B,banana,2021-05-20,THU,2.67,321,857.07,96
B018,B,banana,2021-05-21,FRI,2.67,319,851.73,92.8
B018,B,banana,2021-05-22,SAT,2.67,356,950.52,96
B018,B,banana,2021-05-23,SUN,2.67,351,937.17,95
B018,B,banana,2021-05-24,MON,,,,
B018,B,banana,2021-05-25,TUE,2.67,325,867.75,94.2
B018,B,banana,2021-05-26,WED,2.67,326,870.42,94.6
B018,B,banana,2021-05-27,THU,2.69,326,876.94,96.6
B018,B,banana,2021-05-28,FRI,2.69,322,866.18,95.9
B018,B,banana,2021-05-29,SAT,2.69,351,944.19,88.9
B018,B,banana,2021-05-30,SUN,2.69,355,954.95,98.6
B018,B,banana,2021-05-31,MON,,,,
B018,B,banana,2021-06-01,TUE,2.69,322,866.18,91.2
B018,B,banana,2021-06-02,WED,2.69,328,882.32,91.2
B018,B,banana,2021-06-03,THU,2.71,328,888.88,92.7
B018,B,banana,2021-06-04,FRI,2.71,327,886.17,94.5
B018,B,banana,2021-06-05,SAT,2.71,355,962.05,96.8
B018,B,banana,2021-06-06,SUN,2.71,354,959.34,95.1
B018,B,banana,2021-06-07,MON,,,,
B018,B,banana,2021-06-08,TUE,2.71,318,861.78,95.1
B018,B,banana,2021-06-09,WED,2.71,323,875.33,92.1
B018,B,banana,2021-06-10,THU,2.74,326,893.24,95.1
B018,B,banana,2021-06-11,FRI,2.74,318,871.32,93.9
B018,B,banana,2021-06-12,SAT,2.74,353,967.22,94
B018,B,banana,2021-06-13,SUN,2.74,356,975.44,88.8
B018,B,banana,2021-06-14,MON,,,,
B018,B,banana,2021-06-15,TUE,2.74,321,879.54,83.8
B018,B,banana,2021-06-16,WED,2.74,319,874.06,93.8
B018,B,banana,2021-06-17,THU,2.75,326,896.5,95.9
B018,B,banana,2021-06-18,FRI,2.75,326,896.5,97.3
B018,B,banana,2021-06-19,SAT,2.75,354,973.5,96.7
B018,B,banana,2021-06-20,SUN,2.75,352,968,96.7
B018,B,banana,2021-06-21,MON,,,,
B018,B,banana,2021-06-22,TUE,2.75,320,880,93.1
B018,B,banana,2021-06-23,WED,2.75,323,888.25,95.5
B018,B,banana,2021-06-24,THU,2.76,326,899.76,97
B018,B,banana,2021-06-25,FRI,2.76,324,894.24,97
B018,B,banana,2021-06-26,SAT,2.76,356,982.56,96
B018,B,banana,2021-06-27,SUN,2.76,351,968.76,98.1
B018,B,banana,2021-06-28,MON,,,,
B018,B,banana,2021-06-29,TUE,2.76,322,888.72,97.3
B018,B,banana,2021-06-30,WED,2.76,322,888.72,95
B018,B,banana,2021-07-01,THU,2.77,319,883.63,94.7
B018,B,banana,2021-07-02,FRI,2.77,320,886.4,98.1
B018,B,banana,2021-07-03,SAT,2.77,352,975.04,94.6
B018,B,banana,2021-07-04,SUN,2.77,354,980.58,95.9
B018,B,banana,2021-07-05,MON,,,,
B018,B,banana,2021-07-06,TUE,2.77,324,897.48,97.3
B018,B,banana,2021-07-07,WED,2.77,321,889.17,93.6
B018,B,banana,2021-07-08,THU,2.79,319,890.01,94.6
B018,B,banana,2021-07-09,FRI,2.79,321,895.59,96.7
B018,B,banana,2021-07-10,SAT,2.79,350,976.5,95.5
B018,B,banana,2021-07-11,SUN,2.79,354,987.66,98.4
B018,B,banana,2021-07-12,MON,,,,
B018,B,banana,2021-07-13,TUE,2.79,320,892.8,97
B018,B,banana,2021-07-14,WED,2.79,326,909.54,93.9
B018,B,banana,2021-07-15,THU,2.81,324,910.44,92.1
B018,B,banana,2021-07-16,FRI,2.81,320,899.2,95.4
B018,B,banana,2021-07-17,SAT,2.81,355,997.55,88.9
B018,B,banana,2021-07-18,SUN,2.81,352,989.12,93.2
B018,B,banana,2021-07-19,MON,,,,
B018,B,banana,2021-07-20,TUE,2.81,322,904.82,96.7
B018,B,banana,2021-07-21,WED,2.81,327,918.87,98.2
B018,B,banana,2021-07-22,THU,2.83,330,933.9,97.7
B018,B,banana,2021-07-23,FRI,2.83,328,928.24,95.4
B018,B,banana,2021-07-24,SAT,2.83,355,1004.65,93.3
B018,B,banana,2021-07-25,SUN,2.83,352,996.16,97.8
B018,B,banana,2021-07-26,MON,,,,
B018,B,banana,2021-07-27,TUE,2.83,327,925.41,95
B018,B,banana,2021-07-28,WED,2.83,329,931.07,96
B018,B,banana,2021-07-29,THU,2.82,318,896.76,91.3
B018,B,banana,2021-07-30,FRI,2.82,329,927.78,96.5
B018,B,banana,2021-07-31,SAT,2.82,355,1001.1,95.1
B018,B,banana,2021-08-01,SUN,2.82,351,989.82,96.5
B018,B,banana,2021-08-02,MON,,,,
B018,B,banana,2021-08-03,TUE,2.82,326,919.32,97.1
B018,B,banana,2021-08-04,WED,2.82,320,902.4,97.5
B018,B,banana,2021-08-05,THU,2.84,330,937.2,96.3
B018,B,banana,2021-08-06,FRI,2.84,329,934.36,94.5
B018,B,banana,2021-08-07,SAT,2.84,353,1002.52,96
B018,B,banana,2021-08-08,SUN,2.84,356,1011.04,91
B018,B,banana,2021-08-09,MON,,,,
B018,B,banana,2021-08-10,TUE,2.84,322,914.48,96.4
B018,B,banana,2021-08-11,WED,2.84,326,925.84,94.4
B018,B,banana,2021-08-12,THU,2.83,328,928.24,93
B018,B,banana,2021-08-13,FRI,2.83,330,933.9,91.8
B018,B,banana,2021-08-14,SAT,2.83,351,993.33,93.9
B018,B,banana,2021-08-15,SUN,2.83,355,1004.65,95.9
B018,B,banana,2021-08-16,MON,,,,
B018,B,banana,2021-08-17,TUE,2.83,320,905.6,95.3
B018,B,banana,2021-08-18,WED,2.83,320,905.6,95.2
B018,B,banana,2021-08-19,THU,2.85,318,906.3,93.9
B018,B,banana,2021-08-20,FRI,2.85,321,914.85,94.9
B018,B,banana,2021-08-21,SAT,2.85,356,1014.6,97.4
B018,B,banana,2021-08-22,SUN,2.85,351,1000.35,97.4
B018,B,banana,2021-08-23,MON,,,,
B018,B,banana,2021-08-24,TUE,2.85,327,931.95,97.5
B018,B,banana,2021-08-25,WED,2.85,325,926.25,93.2
B018,B,banana,2021-08-26,THU,2.87,320,918.4,92.8
B018,B,banana,2021-08-27,FRI,2.87,330,947.1,89.4
B018,B,banana,2021-08-28,SAT,2.87,352,1010.24,98
B018,B,banana,2021-08-29,SUN,2.87,351,1007.37,96.9
B018,B,banana,2021-08-30,MON,,,,
B018,B,banana,2021-08-31,TUE,2.87,330,947.1,95.2
B018,B,banana,2021-09-01,WED,2.87,327,938.49,91.1
B018,B,banana,2021-09-02,THU,2.87,323,927.01,91.4
B018,B,banana,2021-09-03,FRI,2.87,328,941.36,89.7
B018,B,banana,2021-09-04,SAT,2.87,356,1021.72,95
B018,B,banana,2021-09-05,SUN,2.87,353,1013.11,95.7
B018,B,banana,2021-09-06,MON,,,,
B018,B,banana,2021-09-07,TUE,2.87,323,927.01,98.6
B018,B,banana,2021-09-08,WED,2.87,321,921.27,93.2
B018,B,banana,2021-09-09,THU,2.86,329,940.94,98.6
B018,B,banana,2021-09-10,FRI,2.86,329,940.94,94.8
B018,B,banana,2021-09-11,SAT,2.86,354,1012.44,94.8
B018,B,banana,2021-09-12,SUN,2.86,355,1015.3,94
B018,B,banana,2021-09-13,MON,,,,
B018,B,banana,2021-09-14,TUE,2.86,327,935.22,97.8
B018,B,banana,2021-09-15,WED,2.86,320,915.2,96.2
B018,B,banana,2021-09-16,THU,2.86,325,929.5,97.9
B018,B,banana,2021-09-17,FRI,2.86,319,912.34,98.4
B018,B,banana,2021-09-18,SAT,2.86,355,1015.3,99.6
B018,B,banana,2021-09-19,SUN,2.86,354,1012.44,98.1
B018,B,banana,2021-09-20,MON,,,,
B018,B,banana,2021-09-21,TUE,2.86,321,918.06,98.2
B018,B,banana,2021-09-22,WED,2.86,328,938.08,98.3
B018,B,banana,2021-09-23,THU,2.86,323,923.78,93.9
B018,B,banana,2021-09-24,FRI,2.86,330,943.8,98.4
B018,B,banana,2021-09-25,SAT,2.86,354,1012.44,98.2
B018,B,banana,2021-09-26,SUN,2.86,355,1015.3,99.3
B018,B,banana,2021-09-27,MON,,,,
B018,B,banana,2021-09-28,TUE,2.86,325,929.5,97
B018,B,banana,2021-09-29,WED,2.86,319,912.34,97
B018,B,banana,2021-09-30,THU,2.87,327,938.49,95.8
B018,B,cherry,2021-04-01,THU,5.82,421,2450.22,96
B018,B,cherry,2021-04-02,FRI,5.82,407,2368.74,87
B018,B,cherry,2021-04-03,SAT,5.82,449,2613.18,90.3
B018,B,cherry,2021-04-04,SUN,5.82,452,2630.64,95.2
B018,B,cherry,2021-04-05,MON,,,,
B018,B,cherry,2021-04-06,TUE,5.82,407,2368.74,84.9
B018,B,cherry,2021-04-07,WED,5.82,416,2421.12,88.9
B018,B,cherry,2021-04-08,THU,5.82,410,2386.2,82.5
B018,B,cherry,2021-04-09,FRI,5.82,418,2432.76,95
B018,B,cherry,2021-04-10,SAT,5.82,450,2619,95
B018,B,cherry,2021-04-11,SUN,5.82,454,2642.28,92.9
B018,B,cherry,2021-04-12,MON,,,,
B018,B,cherry,2021-04-13,TUE,5.82,419,2438.58,80.8
B018,B,cherry,2021-04-14,WED,5.82,410,2386.2,81.9
B018,B,cherry,2021-04-15,THU,5.85,415,2427.75,93.2
B018,B,cherry,2021-04-16,FRI,5.85,416,2433.6,97.6
B018,B,cherry,2021-04-17,SAT,5.85,455,2661.75,85.6
B018,B,cherry,2021-04-18,SUN,5.85,453,2650.05,86.1
B018,B,cherry,2021-04-19,MON,,,,
B018,B,cherry,2021-04-20,TUE,5.85,418,2445.3,93.5
B018,B,cherry,2021-04-21,WED,5.85,407,2380.95,96.4
B018,B,cherry,2021-04-22,THU,5.87,420,2465.4,89.6
B018,B,cherry,2021-04-23,FRI,5.87,406,2383.22,97.6
B018,B,cherry,2021-04-24,SAT,5.87,448,2629.76,85.8
B018,B,cherry,2021-04-25,SUN,5.87,450,2641.5,94.9
B018,B,cherry,2021-04-26,MON,,,,
B018,B,cherry,2021-04-27,TUE,5.87,420,2465.4,90.6
B018,B,cherry,2021-04-28,WED,5.87,419,2459.53,92
B018,B,cherry,2021-04-29,THU,5.86,407,2385.02,87.4
B018,B,cherry,2021-04-30,FRI,5.86,407,2385.02,93.7
B018,B,cherry,2021-05-01,SAT,5.86,449,2631.14,95.8
B018,B,cherry,2021-05-02,SUN,5.86,453,2654.58,92.6
B018,B,cherry,2021-05-03,MON,,,,
B018,B,cherry,2021-05-04,TUE,5.86,407,2385.02,86.3
B018,B,cherry,2021-05-05,WED,5.86,415,2431.9,92.9
B018,B,cherry,2021-05-06,THU,5.85,415,2427.75,94.7
B018,B,cherry,2021-05-07,FRI,5.85,411,2404.35,86.6
B018,B,cherry,2021-05-08,SAT,5.85,453,2650.05,97.4
B018,B,cherry,2021-05-09,SUN,5.85,452,2644.2,90.2
B018,B,cherry,2021-05-10,MON,,,,
B018,B,cherry,2021-05-11,TUE,5.85,412,2410.2,97
B018,B,cherry,2021-05-12,WED,5.85,421,2462.85,91
B018,B,cherry,2021-05-13,THU,5.85,412,2410.2,96.4
B018,B,cherry,2021-05-14,FRI,5.85,408,2386.8,96.6
B018,B,cherry,2021-05-15,SAT,5.85,453,2650.05,96.2
B018,B,cherry,2021-05-16,SUN,5.85,450,2632.5,96.6
B018,B,cherry,2021-05-17,MON,,,,
B018,B,cherry,2021-05-18,TUE,5.85,408,2386.8,94.5
B018,B,cherry,2021-05-19,WED,5.85,414,2421.9,95.8
B018,B,cherry,2021-05-20,THU,5.87,420,2465.4,96
B018,B,cherry,2021-05-21,FRI,5.87,409,2400.83,92.8
B018,B,cherry,2021-05-22,SAT,5.87,452,2653.24,96
B018,B,cherry,2021-05-23,SUN,5.87,452,2653.24,95
B018,B,cherry,2021-05-24,MON,,,,
B018,B,cherry,2021-05-25,TUE,5.87,406,2383.22,94.2
B018,B,cherry,2021-05-26,WED,5.87,410,2406.7,94.6
B018,B,cherry,2021-05-27,THU,5.87,414,2430.18,96.6
B018,B,cherry,2021-05-28,FRI,5.87,406,2383.22,95.9
B018,B,cherry,2021-05-29,SAT,5.87,454,2664.98,88.9
B018,B,cherry,2021-05-30,SUN,5.87,451,2647.37,98.6
B018,B,cherry,2021-05-31,MON,,,,
B018,B,cherry,2021-06-01,TUE,5.87,420,2465.4,91.2
B018,B,cherry,2021-06-02,WED,5.87,413,2424.31,91.2
B018,B,cherry,2021-06-03,THU,5.87,413,2424.31,92.7
B018,B,cherry,2021-06-04,FRI,5.87,422,2477.14,94.5
B018,B,cherry,2021-06-05,SAT,5.87,451,2647.37,96.8
B018,B,cherry,2021-06-06,SUN,5.87,454,2664.98,95.1
B018,B,cherry,2021-06-07,MON,,,,
B018,B,cherry,2021-06-08,TUE,5.87,413,2424.31,95.1
B018,B,cherry,2021-06-09,WED,5.87,406,2383.22,92.1
B018,B,cherry,2021-06-10,THU,5.87,410,2406.7,95.1
B018,B,cherry,2021-06-11,FRI,5.87,414,2430.18,93.9
B018,B,cherry,2021-06-12,SAT,5.87,453,2659.11,94
B018,B,cherry,2021-06-13,SUN,5.87,448,2629.76,88.8
B018,B,cherry,2021-06-14,MON,,,,
B018,B,cherry,2021-06-15,TUE,5.87,406,2383.22,83.8
B018,B,cherry,2021-06-16,WED,5.87,407,2389.09,93.8
B018,B,cherry,2021-06-17,THU,5.86,417,2443.62,95.9
B018,B,cherry,2021-06-18,FRI,5.86,410,2402.6,97.3
B018,B,cherry,2021-06-19,SAT,5.86,453,2654.58,96.7
B018,B,cherry,2021-06-20,SUN,5.86,450,2637,96.7
B018,B,cherry,2021-06-21,MON,,,,
B018,B,cherry,2021-06-22,TUE,5.86,406,2379.16,93.1
B018,B,cherry,2021-06-23,WED,5.86,415,2431.9,95.5
B018,B,cherry,2021-06-24,THU,5.86,408,2390.88,97
B018,B,cherry,2021-06-25,FRI,5.86,420,2461.2,97
B018,B,cherry,2021-06-26,SAT,5.86,455,2666.3,96
B018,B,cherry,2021-06-27,SUN,5.86,449,2631.14,98.1
B018,B,cherry,2021-06-28,MON,,,,
B018,B,cherry,2021-06-29,TUE,5.86,407,2385.02,97.3
B018,B,cherry,2021-06-30,WED,5.86,414,2426.04,95
B018,B,cherry,2021-07-01,THU,5.86,412,2414.32,94.7
B018,B,cherry,2021-07-02,FRI,5.86,410,2402.6,98.1
B018,B,cherry,2021-07-03,SAT,5.86,452,2648.72,94.6
B018,B,cherry,2021-07-04,SUN,5.86,453,2654.58,95.9
B018,B,cherry,2021-07-05,MON,,,,
B018,B,cherry,2021-07-06,TUE,5.86,418,2449.48,97.3
B018,B,cherry,2021-07-07,WED,5.86,406,2379.16,93.6
B018,B,cherry,2021-07-08,THU,5.88,415,2440.2,94.6
B018,B,cherry,2021-07-09,FRI,5.88,420,2469.6,96.7
B018,B,cherry,2021-07-10,SAT,5.88,454,2669.52,95.5
B018,B,cherry,2021-07-11,SUN,5.88,450,2646,98.4
B018,B,cherry,2021-07-12,MON,,,,
B018,B,cherry,2021-07-13,TUE,5.88,419,2463.72,97
B018,B,cherry,2021-07-14,WED,5.88,422,2481.36,93.9
B018,B,cherry,2021-07-15,THU,5.88,421,2475.48,92.1
B018,B,cherry,2021-07-16,FRI,5.88,417,2451.96,95.4
B018,B,cherry,2021-07-17,SAT,5.88,454,2669.52,88.9
B018,B,cherry,2021-07-18,SUN,5.88,449,2640.12,93.2
B018,B,cherry,2021-07-19,MON,,,,
B018,B,cherry,2021-07-20,TUE,5.88,407,2393.16,96.7
B018,B,cherry,2021-07-21,WED,5.88,416,2446.08,98.2
B018,B,cherry,2021-07-22,THU,5.91,409,2417.19,97.7
B018,B,cherry,2021-07-23,FRI,5.91,422,2494.02,95.4
B018,B,cherry,2021-07-24,SAT,5.91,454,2683.14,93.3
B018,B,cherry,2021-07-25,SUN,5.91,454,2683.14,97.8
B018,B,cherry,2021-07-26,MON,,,,
B018,B,cherry,2021-07-27,TUE,5.91,419,2476.29,95
B018,B,cherry,2021-07-28,WED,5.91,410,2423.1,96
B018,B,cherry,2021-07-29,THU,5.92,408,2415.36,91.3
B018,B,cherry,2021-07-30,FRI,5.92,415,2456.8,96.5
B018,B,cherry,2021-07-31,SAT,5.92,447,2646.24,95.1
B018,B,cherry,2021-08-01,SUN,5.92,450,2664,96.5
B018,B,cherry,2021-08-02,MON,,,,
B018,B,cherry,2021-08-03,TUE,5.92,411,2433.12,97.1
B018,B,cherry,2021-08-04,WED,5.92,413,2444.96,97.5
B018,B,cherry,2021-08-05,THU,5.92,419,2480.48,96.3
B018,B,cherry,2021-08-06,FRI,5.92,416,2462.72,94.5
B018,B,cherry,2021-08-07,SAT,5.92,450,2664,96
B018,B,cherry,2021-08-08,SUN,5.92,451,2669.92,91
B018,B,cherry,2021-08-09,MON,,,,
B018,B,cherry,2021-08-10,TUE,5.92,417,2468.64,96.4
B018,B,cherry,2021-08-11,WED,5.92,410,2427.2,94.4
B018,B,cherry,2021-08-12,THU,5.93,419,2484.67,93
B018,B,cherry,2021-08-13,FRI,5.93,409,2425.37,91.8
B018,B,cherry,2021-08-14,SAT,5.93,447,2650.71,93.9
B018,B,cherry,2021-08-15,SUN,5.93,450,2668.5,95.9
B018,B,cherry,2021-08-16,MON,,,,
B018,B,cherry,2021-08-17,TUE,5.93,408,2419.44,95.3
B018,B,cherry,2021-08-18,WED,5.93,417,2472.81,95.2
B018,B,cherry,2021-08-19,THU,5.94,418,2482.92,93.9
B018,B,cherry,2021-08-20,FRI,5.94,410,2435.4,94.9
B018,B,cherry,2021-08-21,SAT,5.94,451,2678.94,97.4
B018,B,cherry,2021-08-22,SUN,5.94,452,2684.88,97.4
B018,B,cherry,2021-08-23,MON,,,,
B018,B,cherry,2021-08-24,TUE,5.94,419,2488.86,97.5
B018,B,cherry,2021-08-25,WED,5.94,414,2459.16,93.2
B018,B,cherry,2021-08-26,THU,5.96,415,2473.4,92.8
B018,B,cherry,2021-08-27,FRI,5.96,421,2509.16,89.4
B018,B,cherry,2021-08-28,SAT,5.96,449,2676.04,98
B018,B,cherry,2021-08-29,SUN,5.96,449,2676.04,96.9
B018,B,cherry,2021-08-30,MON,,,,
B018,B,cherry,2021-08-31,TUE,5.96,417,2485.32,95.2
B018,B,cherry,2021-09-01,WED,5.96,419,2497.24,91.1
B018,B,cherry,2021-09-02,THU,5.99,419,2509.81,91.4
B018,B,cherry,2021-09-03,FRI,5.99,418,2503.82,89.7
B018,B,cherry,2021-09-04,SAT,5.99,449,2689.51,95
B018,B,cherry,2021-09-05,SUN,5.99,448,2683.52,95.7
B018,B,cherry,2021-09-06,MON,,,,
B018,B,cherry,2021-09-07,TUE,5.99,409,2449.91,98.6
B018,B,cherry,2021-09-08,WED,5.99,409,2449.91,93.2
B018,B,cherry,2021-09-09,THU,6,417,2502,98.6
B018,B,cherry,2021-09-10,FRI,6,417,2502,94.8
B018,B,cherry,2021-09-11,SAT,6,448,2688,94.8
B018,B,cherry,2021-09-12,SUN,6,454,2724,94
B018,B,cherry,2021-09-13,MON,,,,
B018,B,cherry,2021-09-14,TUE,6,416,2496,97.8
B018,B,cherry,2021-09-15,WED,6,421,2526,96.2
B018,B,cherry,2021-09-16,THU,6.01,422,2536.22,97.9
B018,B,cherry,2021-09-17,FRI,6.01,419,2518.19,98.4
B018,B,cherry,2021-09-18,SAT,6.01,454,2728.54,99.6
B018,B,cherry,2021-09-19,SUN,6.01,447,2686.47,98.1
B018,B,cherry,2021-09-20,MON,,,,
B018,B,cherry,2021-09-21,TUE,6.01,420,2524.2,98.2
B018,B,cherry,2021-09-22,WED,6.01,417,2506.17,98.3
B018,B,cherry,2021-09-23,THU,6.01,408,2452.08,93.9
B018,B,cherry,2021-09-24,FRI,6.01,407,2446.07,98.4
B018,B,cherry,2021-09-25,SAT,6.01,447,2686.47,98.2
B018,B,cherry,2021-09-26,SUN,6.01,455,2734.55,99.3
B018,B,cherry,2021-09-27,MON,,,,
B018,B,cherry,2021-09-28,TUE,6.01,409,2458.09,97
B018,B,cherry,2021-09-29,WED,6.01,408,2452.08,97
B018,B,cherry,2021-09-30,THU,6.02,411,2474.22,95.8
B019,B,banana,2021-04-01,THU,2.99,455,1360.45,96
B019,B,banana,2021-04-02,FRI,2.99,450,1345.5,87
B019,B,banana,2021-04-03,SAT,2.99,486,1453.14,90.3
B019,B,banana,2021-04-04,SUN,2.99,486,1453.14,95.2
B019,B,banana,2021-04-05,MON,,,,
B019,B,banana,2021-04-06,TUE,2.99,443,1324.57,84.9
B019,B,banana,2021-04-07,WED,2.99,446,1333.54,88.9
B019,B,banana,2021-04-08,THU,3.01,444,1336.44,82.5
B019,B,banana,2021-04-09,FRI,3.01,457,1375.57,95
B019,B,banana,2021-04-10,SAT,3.01,485,1459.85,95
B019,B,banana,2021-04-11,SUN,3.01,493,1483.93,92.9
B019,B,banana,2021-04-12,MON,,,,
B019,B,banana,2021-04-13,TUE,3.01,450,1354.5,80.8
B019,B,banana,2021-04-14,WED,3.01,457,1375.57,81.9
B019,B,banana,2021-04-15,THU,3.04,456,1386.24,93.2
B019,B,banana,2021-04-16,FRI,3.04,442,1343.68,97.6
B019,B,banana,2021-04-17,SAT,3.04,494,1501.76,85.6
B019,B,banana,2021-04-18,SUN,3.04,487,1480.48,86.1
B019,B,banana,2021-04-19,MON,,,,
B019,B,banana,2021-04-20,TUE,3.04,451,1371.04,93.5
B019,B,banana,2021-04-21,WED,3.04,456,1386.24,96.4
B019,B,banana,2021-04-22,THU,3.06,450,1377,89.6
B019,B,banana,2021-04-23,FRI,3.06,447,1367.82,97.6
B019,B,banana,2021-04-24,SAT,3.06,486,1487.16,85.8
B019,B,banana,2021-04-25,SUN,3.06,489,1496.34,94.9
B019,B,banana,2021-04-26,MON,,,,
B019,B,banana,2021-04-27,TUE,3.06,443,1355.58,90.6
B019,B,banana,2021-04-28,WED,3.06,444,1358.64,92
B019,B,banana,2021-04-29,THU,3.06,441,1349.46,87.4
B019,B,banana,2021-04-30,FRI,3.06,449,1373.94,93.7
B019,B,banana,2021-05-01,SAT,3.06,490,1499.4,95.8
B019,B,banana,2021-05-02,SUN,3.06,493,1508.58,92.6
B019,B,banana,2021-05-03,MON,,,,
B019,B,banana,2021-05-04,TUE,3.06,447,1367.82,86.3
B019,B,banana,2021-05-05,WED,3.06,454,1389.24,92.9
B019,B,banana,2021-05-06,THU,3.07,457,1402.99,94.7
B019,B,banana,2021-05-07,FRI,3.07,454,1393.78,86.6
B019,B,banana,2021-05-08,SAT,3.07,487,1495.09,97.4
B019,B,banana,2021-05-09,SUN,3.07,488,1498.16,90.2
B019,B,banana,2021-05-10,MON,,,,
B019,B,banana,2021-05-11,TUE,3.07,441,1353.87,97
B019,B,banana,2021-05-12,WED,3.07,449,1378.43,91
B019,B,banana,2021-05-13,THU,3.1,449,1391.9,96.4
B019,B,banana,2021-05-14,FRI,3.1,452,1401.2,96.6
B019,B,banana,2021-05-15,SAT,3.1,493,1528.3,96.2
B019,B,banana,2021-05-16,SUN,3.1,489,1515.9,96.6
B019,B,banana,2021-05-17,MON,,,,
B019,B,banana,2021-05-18,TUE,3.1,452,1401.2,94.5
B019,B,banana,2021-05-19,WED,3.1,453,1404.3,95.8
B019,B,banana,2021-05-20,THU,3.12,456,1422.72,96
B019,B,banana,2021-05-21,FRI,3.12,450,1404,92.8
B019,B,banana,2021-05-22,SAT,3.12,486,1516.32,96
B019,B,banana,2021-05-23,SUN,3.12,488,1522.56,95
B019,B,banana,2021-05-24,MON,,,,
B019,B,banana,2021-05-25,TUE,3.12,448,1397.76,94.2
B019,B,banana,2021-05-26,WED,3.12,445,1388.4,94.6
B019,B,banana,2021-05-27,THU,3.14,451,1416.14,96.6
B019,B,banana,2021-05-28,FRI,3.14,454,1425.56,95.9
B019,B,banana,2021-05-29,SAT,3.14,488,1532.32,88.9
B019,B,banana,2021-05-30,SUN,3.14,491,1541.74,98.6
B019,B,banana,2021-05-31,MON,,,,
B019,B,banana,2021-06-01,TUE,3.14,453,1422.42,91.2
B019,B,banana,2021-06-02,WED,3.14,441,1384.74,91.2
B019,B,banana,2021-06-03,THU,3.15,453,1426.95,92.7
B019,B,banana,2021-06-04,FRI,3.15,443,1395.45,94.5
B019,B,banana,2021-06-05,SAT,3.15,486,1530.9,96.8
B019,B,banana,2021-06-06,SUN,3.15,488,1537.2,95.1
B019,B,banana,2021-06-07,MON,,,,
B019,B,banana,2021-06-08,TUE,3.15,450,1417.5,95.1
B019,B,banana,2021-06-09,WED,3.15,446,1404.9,92.1
B019,B,banana,2021-06-10,THU,3.15,441,1389.15,95.1
B019,B,banana,2021-06-11,FRI,3.15,451,1420.65,93.9
B019,B,banana,2021-06-12,SAT,3.15,490,1543.5,94
B019,B,banana,2021-06-13,SUN,3.15,487,1534.05,88.8
B019,B,banana,2021-06-14,MON,,,,
B019,B,banana,2021-06-15,TUE,3.15,448,1411.2,83.8
B019,B,banana,2021-06-16,WED,3.15,444,1398.6,93.8
B019,B,banana,2021-06-17,THU,3.15,440,1386,95.9
B019,B,banana,2021-06-18,FRI,3.15,442,1392.3,97.3
B019,B,banana,2021-06-19,SAT,3.15,492,1549.8,96.7
B019,B,banana,2021-06-20,SUN,3.15,487,1534.05,96.7
B019,B,banana,2021-06-21,MON,,,,
B019,B,banana,2021-06-22,TUE,3.15,449,1414.35,93.1
B019,B,banana,2021-06-23,WED,3.15,452,1423.8,95.5
B019,B,banana,2021-06-24,THU,3.17,444,1407.48,97
